Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F,Y2021,Y2021F,Y2022,Y2022F
"102","'364","Iran (Islamic Republic of)","6524","Charcoal","5852","Energy production","TJ","1121.000000","E","1092.000000","E","1032.000000","E","1121.000000","E","1032.000000","E","885.000000","E","767.000000","E","738.000000","E","560.000000","E","442.000000","E","266.000000","E","266.000000","E","148.000000","E","118.000000","E","88.000000","E","254.000000","E","254.000000","E","53.000000","E","56.000000","E","56.000000","E","35.000000","E","24.000000","E","32.000000","E","35.000000","E","30.000000","E","27.000000","E","30.000000","E","9.000000","E","9.000000","E","5.000000","E","5.000000","E","5.000000","E","5.000000","E"
"102","'364","Iran (Islamic Republic of)","6525","Fuelwood","5851","Energy consumption","TJ","895.000000","E","1288.000000","E","1169.000000","E","1178.000000","E","1325.000000","E","1160.000000","E","1197.000000","E","1242.000000","E","1032.000000","E","904.000000","E","0.000000","E","0.000000","E","667.000000","E","630.000000","E","539.000000","E","80547.000000","E","80547.000000","E","45576.000000","E","45571.000000","E","45571.000000","E","45609.000000","E","45631.000000","E","73933.000000","E","73928.000000","E","73939.000000","E","73939.000000","E","73939.000000","E","73969.000000","E","73970.000000","E","73970.000000","E","73970.000000","E","73979.000000","E","73981.000000","E"
"102","'364","Iran (Islamic Republic of)","6525","Fuelwood","5852","Energy production","TJ","2978.000000","E","3316.000000","E","3088.000000","E","3261.000000","E","3243.000000","E","2804.000000","E","2622.000000","E","2613.000000","E","2074.000000","E","1727.000000","E","493.000000","E","493.000000","E","941.000000","E","850.000000","E","703.000000","E","81018.000000","E","81018.000000","E","45675.000000","E","45675.000000","E","45675.000000","E","45675.000000","E","45675.000000","E","73994.000000","E","73994.000000","E","73994.000000","E","73994.000000","E","73994.000000","E","73994.000000","E","73994.000000","E","73994.000000","E","73994.000000","E","73994.000000","E","73994.000000","E"
"102","'364","Iran (Islamic Republic of)","6532","Other vegetal material and residues","5851","Energy consumption","TJ",,,,,,,,,"1298.000000","E","2596.000000","E","3894.000000","E","5193.000000","E","6491.000000","E","7789.000000","E","7789.000000","E","8447.000000","E","8581.000000","E","8714.000000","E","8846.000000","E","9602.000000","E","9602.000000","E","6250.000000","E","6250.000000","E","6250.000000","E","6250.000000","E","7500.000000","E","7500.000000","E","7500.000000","E","7500.000000","E","7500.000000","E","8400.000000","E","8715.000000","E","8373.000000","E","8205.000000","E","8579.000000","E","8629.000000","E","8611.000000","E"
"102","'364","Iran (Islamic Republic of)","6532","Other vegetal material and residues","5852","Energy production","TJ",,,,,,,,,"1298.000000","E","2596.000000","E","3894.000000","E","5193.000000","E","6491.000000","E","7789.000000","E","7789.000000","E","8447.000000","E","8581.000000","E","8714.000000","E","8854.000000","E","9602.000000","E","9602.000000","E","6250.000000","E","6250.000000","E","6250.000000","E","6250.000000","E","7500.000000","E","7500.000000","E","7500.000000","E","7500.000000","E","7500.000000","E","8400.000000","E","8715.000000","E","8373.000000","E","8205.000000","E","8579.000000","E","8629.000000","E","8611.000000","E"
"102","'364","Iran (Islamic Republic of)","6527","Total Bioenergy","5851","Energy consumption","TJ","6294.000000","E","6913.000000","E","7738.000000","E","7967.000000","E","9447.000000","E","9753.000000","E","13665.000000","E","11528.000000","E","14485.000000","E","16216.000000","E","13094.000000","E","12120.000000","E","17332.000000","E","30113.000000","E","28113.000000","E","109171.000000","E","109171.000000","E","71054.000000","E","71052.000000","E","71052.000000","E","71069.000000","E","72330.000000","E","100640.000000","E","100638.000000","E","100635.000000","E","100641.000000","E","101720.000000","E","102125.000000","E","101609.000000","E","101403.000000","E","101777.000000","E","101836.000000","E","83805.000000","E"
"102","'364","Iran (Islamic Republic of)","6527","Total Bioenergy","5852","Energy production","TJ","7256.000000","E","7849.000000","E","8625.000000","E","8929.000000","E","10333.000000","E","10512.000000","E","14323.000000","E","12161.000000","E","14967.000000","E","16597.000000","E","13321.000000","E","12347.000000","E","17458.000000","E","30215.000000","E","28197.000000","E","109388.000000","E","109388.000000","E","71100.000000","E","71100.000000","E","71227.000000","E","71227.000000","E","72477.000000","E","100796.000000","E","100796.000000","E","100796.000000","E","100796.000000","E","101851.000000","E","102172.000000","E","101796.000000","E","101593.000000","E","102026.000000","E","102076.000000","E","84059.000000","E"
"102","'364","Iran (Islamic Republic of)","6529","Solid biofuels","5851","Energy consumption","TJ","6294.000000","E","6913.000000","E","7738.000000","E","7967.000000","E","9447.000000","E","9753.000000","E","13665.000000","E","11528.000000","E","14485.000000","E","16216.000000","E","13094.000000","E","12120.000000","E","17332.000000","E","30113.000000","E","28113.000000","E","109171.000000","E","109171.000000","E","71054.000000","E","71052.000000","E","71052.000000","E","71069.000000","E","72330.000000","E","100640.000000","E","100638.000000","E","100635.000000","E","100641.000000","E","101720.000000","E","102125.000000","E","101609.000000","E","101403.000000","E","101777.000000","E","101836.000000","E","83805.000000","E"
"102","'364","Iran (Islamic Republic of)","6529","Solid biofuels","5852","Energy production","TJ","7256.000000","E","7849.000000","E","8625.000000","E","8929.000000","E","10333.000000","E","10512.000000","E","14323.000000","E","12161.000000","E","14967.000000","E","16597.000000","E","13321.000000","E","12347.000000","E","17458.000000","E","30215.000000","E","28197.000000","E","109388.000000","E","109388.000000","E","71100.000000","E","71100.000000","E","71100.000000","E","71100.000000","E","72350.000000","E","100669.000000","E","100669.000000","E","100669.000000","E","100669.000000","E","101569.000000","E","101884.000000","E","101542.000000","E","101374.000000","E","101748.000000","E","101798.000000","E","83780.000000","E"
"102","'364","Iran (Islamic Republic of)","6530","Gaseous biofuels","5852","Energy production","TJ","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","127.000000","E","127.000000","E","127.000000","E","127.000000","E","127.000000","E","127.000000","E","127.000000","E","282.000000","E","288.000000","E","254.000000","E","219.000000","E","278.000000","E","278.000000","E","279.000000","E"
"103","'368","Iraq","6524","Charcoal","5851","Energy consumption","TJ","384.000000","E","384.000000","E","413.000000","E","413.000000","E","413.000000","E","442.000000","E","324.000000","E","324.000000","E","354.000000","E","354.000000","E","384.000000","E","384.000000","E","442.000000","E","442.000000","E","442.000000","E","442.000000","E","442.000000","E","442.000000","E","442.000000","E","442.000000","E","442.000000","E","678.000000","E","708.000000","E","738.000000","E","738.000000","E","767.000000","E","560.000000","E","566.000000","E","597.000000","E","574.000000","E","583.000000","E","626.000000","E","642.000000","E"
"103","'368","Iraq","6524","Charcoal","5852","Energy production","TJ","384.000000","E","384.000000","E","413.000000","E","413.000000","E","413.000000","E","442.000000","E","324.000000","E","324.000000","E","354.000000","E","354.000000","E","384.000000","E","384.000000","E","442.000000","E","442.000000","E","442.000000","E","442.000000","E","442.000000","E","442.000000","E","442.000000","E","442.000000","E","442.000000","E","678.000000","E","708.000000","E","738.000000","E","738.000000","E","767.000000","E","560.000000","E","566.000000","E","597.000000","E","574.000000","E","583.000000","E","626.000000","E","642.000000","E"
"103","'368","Iraq","6525","Fuelwood","5851","Energy consumption","TJ","146.000000","E","146.000000","E","147.000000","E","148.000000","E","172.000000","E","163.000000","E","169.000000","E","176.000000","E","180.000000","E","186.000000","E","191.000000","E","197.000000","E","202.000000","E","208.000000","E","213.000000","E","218.000000","E","223.000000","E","228.000000","E","233.000000","E","238.000000","E","245.000000","E","252.000000","E","259.000000","E","266.000000","E","273.000000","E","285.000000","E","285.000000","E","292.000000","E","307.000000","E","296.000000","E","300.000000","E","323.000000","E","331.000000","E"
"103","'368","Iraq","6525","Fuelwood","5852","Energy production","TJ","967.000000","E","967.000000","E","1026.000000","E","1026.000000","E","1050.000000","E","1100.000000","E","1142.000000","E","1186.000000","E","1225.000000","E","1261.000000","E","1298.000000","E","1335.000000","E","1372.000000","E","1409.000000","E","1445.000000","E","1481.000000","E","1516.000000","E","1550.000000","E","1584.000000","E","1617.000000","E","1663.000000","E","1710.000000","E","1758.000000","E","1807.000000","E","1856.000000","E","1935.000000","E","1938.000000","E","1982.000000","E","2088.000000","E","2008.000000","E","2039.000000","E","2190.000000","E","2248.000000","E"
"103","'368","Iraq","6527","Total Bioenergy","5851","Energy consumption","TJ","530.000000","E","530.000000","E","560.000000","E","561.000000","E","585.000000","E","605.000000","E","493.000000","E","500.000000","E","534.000000","E","540.000000","E","575.000000","E","581.000000","E","644.000000","E","650.000000","E","655.000000","E","660.000000","E","665.000000","E","670.000000","E","675.000000","E","680.000000","E","687.000000","E","930.000000","E","967.000000","E","1004.000000","E","1011.000000","E","1052.000000","E","845.000000","E","858.000000","E","904.000000","E","870.000000","E","883.000000","E","949.000000","E","973.000000","E"
"103","'368","Iraq","6527","Total Bioenergy","5852","Energy production","TJ","967.000000","E","967.000000","E","1026.000000","E","1026.000000","E","1050.000000","E","1100.000000","E","1142.000000","E","1186.000000","E","1225.000000","E","1261.000000","E","1298.000000","E","1335.000000","E","1372.000000","E","1409.000000","E","1445.000000","E","1481.000000","E","1516.000000","E","1550.000000","E","1584.000000","E","1617.000000","E","1663.000000","E","1710.000000","E","1758.000000","E","1807.000000","E","1856.000000","E","1935.000000","E","1938.000000","E","1982.000000","E","2088.000000","E","2008.000000","E","2039.000000","E","2190.000000","E","2248.000000","E"
"103","'368","Iraq","6529","Solid biofuels","5851","Energy consumption","TJ","530.000000","E","530.000000","E","560.000000","E","561.000000","E","585.000000","E","605.000000","E","493.000000","E","500.000000","E","534.000000","E","540.000000","E","575.000000","E","581.000000","E","644.000000","E","650.000000","E","655.000000","E","660.000000","E","665.000000","E","670.000000","E","675.000000","E","680.000000","E","687.000000","E","930.000000","E","967.000000","E","1004.000000","E","1011.000000","E","1052.000000","E","845.000000","E","858.000000","E","904.000000","E","870.000000","E","883.000000","E","949.000000","E","973.000000","E"
"103","'368","Iraq","6529","Solid biofuels","5852","Energy production","TJ","967.000000","E","967.000000","E","1026.000000","E","1026.000000","E","1050.000000","E","1100.000000","E","1142.000000","E","1186.000000","E","1225.000000","E","1261.000000","E","1298.000000","E","1335.000000","E","1372.000000","E","1409.000000","E","1445.000000","E","1481.000000","E","1516.000000","E","1550.000000","E","1584.000000","E","1617.000000","E","1663.000000","E","1710.000000","E","1758.000000","E","1807.000000","E","1856.000000","E","1935.000000","E","1938.000000","E","1982.000000","E","2088.000000","E","2008.000000","E","2039.000000","E","2190.000000","E","2248.000000","E"
"104","'372","Ireland","6519","Animal waste","5851","Energy consumption","TJ",,,,,,,,,,,,,,,,,"279.000000","E","558.000000","E","836.000000","E","1115.000000","E","1394.000000","E","1673.000000","E","1673.000000","E","2097.000000","E","2366.000000","E","2403.000000","E","2081.000000","E","1882.000000","E","1726.000000","E","1397.000000","E","631.000000","E","629.000000","E","1423.000000","E","1203.000000","E","866.000000","E","955.000000","E","1091.000000","E","1022.000000","E","1429.000000","E","939.000000","E","970.000000","E"
"104","'372","Ireland","6519","Animal waste","5852","Energy production","TJ",,,,,,,,,,,,,,,,,"279.000000","E","558.000000","E","836.000000","E","1115.000000","E","1394.000000","E","1673.000000","E","1673.000000","E","2097.000000","E","2366.000000","E","2403.000000","E","1679.000000","E","1882.000000","E","1726.000000","E","1397.000000","E","623.000000","E","628.000000","E","1423.000000","E","1203.000000","E","866.000000","E","955.000000","E","1091.000000","E","1022.000000","E","1429.000000","E","939.000000","E","970.000000","E"
"104","'372","Ireland","6521","Biodiesel","5851","Energy consumption","TJ",,,,,,,,,,,,,,,,,,,,,"6.000000","E","12.000000","E","18.000000","E","25.000000","E","31.000000","E","37.000000","E","74.000000","E","736.000000","E","1546.000000","E","2245.000000","E","2576.000000","E","2834.000000","E","2318.000000","E","3054.000000","E","3717.000000","E","4048.000000","E","3533.000000","E","5419.000000","E","5251.000000","E","6696.000000","E","6413.000000","E","6535.000000","E","6896.000000","E"
"104","'372","Ireland","6521","Biodiesel","5852","Energy production","TJ",,,,,,,,,,,,,,,,,,,,,"6.000000","E","12.000000","E","18.000000","E","25.000000","E","31.000000","E","37.000000","E","74.000000","E","883.000000","E","1582.000000","E","2392.000000","E","2613.000000","E","994.000000","E","994.000000","E","920.000000","E","994.000000","E","994.000000","E","994.000000","E","1167.000000","E","1284.000000","E","1713.000000","E","2241.000000","E","2674.000000","E","3169.000000","E"
"104","'372","Ireland","6522","Biogases","5851","Energy consumption","TJ","95.000000","E","119.000000","E","117.000000","E","152.000000","E","104.000000","E","119.000000","E","151.000000","E","176.000000","E","188.000000","E","186.000000","E","180.000000","E","180.000000","E","180.000000","E","287.000000","E","313.000000","E","289.000000","E","256.000000","E","218.000000","E","214.000000","E","330.000000","E","350.000000","E","396.000000","E","368.000000","E","297.000000","E","342.000000","E","370.000000","E","390.000000","E","408.000000","E","409.000000","E","427.000000","E","509.000000","E","519.000000","E","553.000000","E"
"104","'372","Ireland","6522","Biogases","5852","Energy production","TJ","95.000000","E","119.000000","E","117.000000","E","152.000000","E","104.000000","E","119.000000","E","444.000000","E","1091.000000","E","1067.000000","E","1149.000000","E","1168.000000","E","1185.000000","E","991.000000","E","1062.000000","E","1250.000000","E","1435.000000","E","1468.000000","E","1961.000000","E","2074.000000","E","2324.000000","E","2445.000000","E","2410.000000","E","2341.000000","E","2062.000000","E","2187.000000","E","2317.000000","E","2328.000000","E","2322.000000","E","2108.000000","E","2120.000000","E","2105.000000","E","2179.000000","E","2230.000000","E"
"104","'372","Ireland","6520","Biogasoline","5851","Energy consumption","TJ",,,,,,,,,,,,,,,,,,,,,,,"4.000000","E","9.000000","E","13.000000","E","18.000000","E","22.000000","E","27.000000","E","161.000000","E","777.000000","E","965.000000","E","1286.000000","E","992.000000","E","1206.000000","E","1179.000000","E","1045.000000","E","1018.000000","E","1126.000000","E","1254.000000","E","1155.000000","E","1109.000000","E","823.000000","E","861.000000","E","790.000000","E"
"104","'372","Ireland","6520","Biogasoline","5852","Energy production","TJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27.000000","E",,,,,,,,,,,,,,,,,,,,,"7.000000","E","113.000000","E","180.000000","E","137.000000","E","135.000000","E","135.000000","E"
"104","'372","Ireland","6525","Fuelwood","5851","Energy consumption","TJ","4416.000000","E","4214.000000","E","3721.000000","E","3758.000000","E","3802.000000","E","3725.000000","E","3958.000000","E","3850.000000","E","4708.000000","E","4407.000000","E","4740.000000","E","5252.000000","E","5246.000000","E","3309.000000","E","4138.000000","E","5254.000000","E","5196.000000","E","5140.000000","E","5017.000000","E","5319.000000","E","5823.000000","E","5485.000000","E","5953.000000","E","6432.000000","E","6791.000000","E","6941.000000","E","7215.000000","E","7352.000000","E","7357.000000","E","6740.000000","E","6101.000000","E","7091.000000","E","7063.000000","E"
"104","'372","Ireland","6525","Fuelwood","5852","Energy production","TJ","4416.000000","E","4214.000000","E","3721.000000","E","3758.000000","E","3802.000000","E","3725.000000","E","3958.000000","E","3850.000000","E","4708.000000","E","4407.000000","E","4740.000000","E","5252.000000","E","5246.000000","E","3309.000000","E","4240.000000","E","5455.000000","E","5223.000000","E","4713.000000","E","5156.000000","E","5515.000000","E","6242.000000","E","6232.000000","E","6830.000000","E","7029.000000","E","7403.000000","E","7281.000000","E","8728.000000","E","9404.000000","E","9332.000000","E","8913.000000","E","7973.000000","E","9453.000000","E","9518.000000","E"
"104","'372","Ireland","6527","Total Bioenergy","5851","Energy consumption","TJ","4511.000000","E","4333.000000","E","3838.000000","E","3910.000000","E","3906.000000","E","3844.000000","E","4109.000000","E","4026.000000","E","5175.000000","E","5151.000000","E","5762.000000","E","6563.000000","E","6847.000000","E","5307.000000","E","6173.000000","E","7699.000000","E","7919.000000","E","8658.000000","E","9635.000000","E","10741.000000","E","11761.000000","E","11104.000000","E","10476.000000","E","11591.000000","E","13318.000000","E","13580.000000","E","13130.000000","E","15388.000000","E","15263.000000","E","15994.000000","E","15275.000000","E","15945.000000","E","16272.000000","E"
"104","'372","Ireland","6527","Total Bioenergy","5852","Energy production","TJ","4511.000000","E","4333.000000","E","3838.000000","E","3910.000000","E","3906.000000","E","3844.000000","E","4402.000000","E","4941.000000","E","6054.000000","E","6114.000000","E","6750.000000","E","7564.000000","E","7649.000000","E","6069.000000","E","7194.000000","E","9024.000000","E","9158.000000","E","9960.000000","E","10491.000000","E","12113.000000","E","13026.000000","E","11033.000000","E","10788.000000","E","10639.000000","E","12007.000000","E","11795.000000","E","12916.000000","E","13855.000000","E","13928.000000","E","13948.000000","E","13885.000000","E","15380.000000","E","16022.000000","E"
"104","'372","Ireland","6529","Solid biofuels","5851","Energy consumption","TJ","4416.000000","E","4214.000000","E","3721.000000","E","3758.000000","E","3802.000000","E","3725.000000","E","3958.000000","E","3850.000000","E","4987.000000","E","4965.000000","E","5576.000000","E","6367.000000","E","6640.000000","E","4982.000000","E","5811.000000","E","7351.000000","E","7562.000000","E","7543.000000","E","7098.000000","E","7201.000000","E","7549.000000","E","6882.000000","E","6584.000000","E","7061.000000","E","8214.000000","E","8144.000000","E","8081.000000","E","8307.000000","E","8448.000000","E","7762.000000","E","7530.000000","E","8030.000000","E","8033.000000","E"
"104","'372","Ireland","6529","Solid biofuels","5852","Energy production","TJ","4416.000000","E","4214.000000","E","3721.000000","E","3758.000000","E","3802.000000","E","3725.000000","E","3958.000000","E","3850.000000","E","4987.000000","E","4965.000000","E","5576.000000","E","6367.000000","E","6640.000000","E","4982.000000","E","5913.000000","E","7552.000000","E","7589.000000","E","7116.000000","E","6835.000000","E","7397.000000","E","7968.000000","E","7629.000000","E","7453.000000","E","7657.000000","E","8826.000000","E","8484.000000","E","9594.000000","E","10359.000000","E","10423.000000","E","9935.000000","E","9402.000000","E","10392.000000","E","10488.000000","E"
"104","'372","Ireland","6528","Liquid biofuels","5851","Energy consumption","TJ","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","6.000000","E","16.000000","E","27.000000","E","38.000000","E","49.000000","E","59.000000","E","101.000000","E","897.000000","E","2323.000000","E","3210.000000","E","3862.000000","E","3826.000000","E","3524.000000","E","4233.000000","E","4762.000000","E","5066.000000","E","4659.000000","E","6673.000000","E","6406.000000","E","7805.000000","E","7236.000000","E","7396.000000","E","7686.000000","E"
"104","'372","Ireland","6528","Liquid biofuels","5852","Energy production","TJ","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","6.000000","E","12.000000","E","18.000000","E","25.000000","E","31.000000","E","37.000000","E","101.000000","E","883.000000","E","1582.000000","E","2392.000000","E","2613.000000","E","994.000000","E","994.000000","E","920.000000","E","994.000000","E","994.000000","E","994.000000","E","1174.000000","E","1397.000000","E","1893.000000","E","2378.000000","E","2809.000000","E","3304.000000","E"
"104","'372","Ireland","6530","Gaseous biofuels","5851","Energy consumption","TJ","95.000000","E","119.000000","E","117.000000","E","152.000000","E","104.000000","E","119.000000","E","151.000000","E","176.000000","E","188.000000","E","186.000000","E","180.000000","E","180.000000","E","180.000000","E","287.000000","E","313.000000","E","289.000000","E","256.000000","E","218.000000","E","214.000000","E","330.000000","E","350.000000","E","396.000000","E","368.000000","E","297.000000","E","342.000000","E","370.000000","E","390.000000","E","408.000000","E","409.000000","E","427.000000","E","509.000000","E","519.000000","E","553.000000","E"
"104","'372","Ireland","6530","Gaseous biofuels","5852","Energy production","TJ","95.000000","E","119.000000","E","117.000000","E","152.000000","E","104.000000","E","119.000000","E","444.000000","E","1091.000000","E","1067.000000","E","1149.000000","E","1168.000000","E","1185.000000","E","991.000000","E","1062.000000","E","1250.000000","E","1435.000000","E","1468.000000","E","1961.000000","E","2074.000000","E","2324.000000","E","2445.000000","E","2410.000000","E","2341.000000","E","2062.000000","E","2187.000000","E","2317.000000","E","2328.000000","E","2322.000000","E","2108.000000","E","2120.000000","E","2105.000000","E","2179.000000","E","2230.000000","E"
"105","'376","Israel","6522","Biogases","5851","Energy consumption","TJ",,,,,,,,,,,,,,,,,,,,,,,,,,,"6.000000","E","13.000000","E","19.000000","E","25.000000","E","32.000000","E","38.000000","E","131.000000","E","131.000000","E","131.000000","E","131.000000","E","131.000000","E","131.000000","E","131.000000","E","131.000000","E","131.000000","E","131.000000","E","131.000000","E","131.000000","E","131.000000","E",,
"105","'376","Israel","6522","Biogases","5852","Energy production","TJ",,,,,,,,,,,,,,,,,,,,,,,,,,,"25.000000","E","49.000000","E","74.000000","E","99.000000","E","123.000000","E","148.000000","E","246.000000","E","347.000000","E","391.000000","E","777.000000","E","353.000000","E","593.000000","E","559.000000","E","795.000000","E","960.000000","E","878.000000","E","878.000000","E","963.000000","E","846.000000","E","846.000000","E"
"105","'376","Israel","6524","Charcoal","5851","Energy consumption","TJ","20.000000","E","25.000000","E","30.000000","E","59.000000","E","0.000000","E","118.000000","E","118.000000","E","148.000000","E","148.000000","E","148.000000","E","118.000000","E","177.000000","E","118.000000","E","177.000000","E","266.000000","E","295.000000","E","324.000000","E","502.000000","E","590.000000","E","413.000000","E","472.000000","E","502.000000","E","531.000000","E","531.000000","E","678.000000","E","649.000000","E","649.000000","E","651.000000","E","918.000000","E","948.000000","E","948.000000","E","948.000000","E","948.000000","E"
"105","'376","Israel","6525","Fuelwood","5851","Energy consumption","TJ","127.000000","E","127.000000","E","127.000000","E","127.000000","E","127.000000","E","127.000000","E","127.000000","E","152.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E"
"105","'376","Israel","6525","Fuelwood","5852","Energy production","TJ","127.000000","E","127.000000","E","127.000000","E","127.000000","E","127.000000","E","127.000000","E","127.000000","E","152.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","631.000000","E","550.000000","E","594.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E"
"105","'376","Israel","6527","Total Bioenergy","5851","Energy consumption","TJ","147.000000","E","152.000000","E","157.000000","E","186.000000","E","127.000000","E","245.000000","E","245.000000","E","300.000000","E","331.000000","E","331.000000","E","301.000000","E","360.000000","E","301.000000","E","366.000000","E","462.000000","E","497.000000","E","532.000000","E","717.000000","E","811.000000","E","727.000000","E","786.000000","E","816.000000","E","845.000000","E","845.000000","E","992.000000","E","963.000000","E","963.000000","E","965.000000","E","1232.000000","E","1262.000000","E","1262.000000","E","1262.000000","E","1131.000000","E"
"105","'376","Israel","6527","Total Bioenergy","5852","Energy production","TJ","127.000000","E","127.000000","E","127.000000","E","127.000000","E","127.000000","E","127.000000","E","127.000000","E","152.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","208.000000","E","232.000000","E","257.000000","E","282.000000","E","306.000000","E","331.000000","E","877.000000","E","897.000000","E","985.000000","E","960.000000","E","536.000000","E","776.000000","E","742.000000","E","978.000000","E","1143.000000","E","1061.000000","E","1061.000000","E","1146.000000","E","1029.000000","E","1029.000000","E"
"105","'376","Israel","6529","Solid biofuels","5851","Energy consumption","TJ","147.000000","E","152.000000","E","157.000000","E","186.000000","E","127.000000","E","245.000000","E","245.000000","E","300.000000","E","331.000000","E","331.000000","E","301.000000","E","360.000000","E","301.000000","E","360.000000","E","449.000000","E","478.000000","E","507.000000","E","685.000000","E","773.000000","E","596.000000","E","655.000000","E","685.000000","E","714.000000","E","714.000000","E","861.000000","E","832.000000","E","832.000000","E","834.000000","E","1101.000000","E","1131.000000","E","1131.000000","E","1131.000000","E","1131.000000","E"
"105","'376","Israel","6529","Solid biofuels","5852","Energy production","TJ","127.000000","E","127.000000","E","127.000000","E","127.000000","E","127.000000","E","127.000000","E","127.000000","E","152.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","631.000000","E","550.000000","E","594.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E","183.000000","E"
"105","'376","Israel","6530","Gaseous biofuels","5851","Energy consumption","TJ","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","6.000000","E","13.000000","E","19.000000","E","25.000000","E","32.000000","E","38.000000","E","131.000000","E","131.000000","E","131.000000","E","131.000000","E","131.000000","E","131.000000","E","131.000000","E","131.000000","E","131.000000","E","131.000000","E","131.000000","E","131.000000","E","131.000000","E","0.000000","E"
"105","'376","Israel","6530","Gaseous biofuels","5852","Energy production","TJ","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","25.000000","E","49.000000","E","74.000000","E","99.000000","E","123.000000","E","148.000000","E","246.000000","E","347.000000","E","391.000000","E","777.000000","E","353.000000","E","593.000000","E","559.000000","E","795.000000","E","960.000000","E","878.000000","E","878.000000","E","963.000000","E","846.000000","E","846.000000","E"
"106","'380","Italy","6521","Biodiesel","5851","Energy consumption","TJ",,,,,,,,,,,,,,,,,,,"1754.000000","E","3508.000000","E","5262.000000","E","7017.000000","E","8771.000000","E","10525.000000","E","7360.000000","E","8206.000000","E","7434.000000","E","27416.000000","E","43792.000000","E","54022.000000","E","53581.000000","E","52587.000000","E","49054.000000","E","43939.000000","E","47546.000000","E","41989.000000","E","42836.000000","E","50681.000000","E","51871.000000","E","51847.000000","E","57815.000000","E","62458.000000","E"
"106","'380","Italy","6521","Biodiesel","5852","Energy production","TJ",,,,,,,,,,,,,,,,,,,"1754.000000","E","3508.000000","E","5262.000000","E","7017.000000","E","8771.000000","E","10525.000000","E","7360.000000","E","8206.000000","E","7434.000000","E","24582.000000","E","29366.000000","E","29403.000000","E","21749.000000","E","10562.000000","E","16891.000000","E","21344.000000","E","21234.000000","E","21197.000000","E","25477.000000","E","27659.000000","E","32085.000000","E","38175.000000","E","45522.000000","E","43095.000000","E"
"106","'380","Italy","6522","Biogases","5851","Energy consumption","TJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.000000","E","17.000000","E","26.000000","E","34.000000","E","42.000000","E","51.000000","E","132.000000","E","1861.000000","E","1866.000000","E","1866.000000","E","1866.000000","E","1842.000000","E","1730.000000","E","1750.000000","E","1520.000000","E","1523.000000","E","1487.000000","E","818.000000","E"
